video_name	category_name	group_name
wc-DcFDe419cL3d_17.mp4	starting	group4
wc-sd8_iKx0t7s7_9.mp4	starting	group5
wc-yoyQRWvHhC_x_3.mp4	starting	group1
wc-ikynRrpJVaWp_12.mp4	starting	group2
yt-gmiyqQDGN78_7.mp4	socializing	group2
8osH5dThnZY_116.mp4	socializing	group3
yt-xNKgc8sFYvU_35.mp4	socializing	group4
ahJft-G235A_122.mp4	socializing	group5
yt-ZynGxEtFNdk_243.mp4	socializing	group1
yt-KQq7vTlXUiQ_173.mp4	dunking	group5
yt-RnVxAv3aIoc_20.mp4	dunking	group1
yt-kiEFK7bDssE_14.mp4	dunking	group2
yt-6MAIu_hWEz0_56.mp4	dunking	group3
yt-kASuBtMK7-o_79.mp4	dunking	group4
yt-z8fEOmzDlD4_21.mp4	dunking	group5
yt-cu4AVz6o2eg_24.mp4	dunking	group1
bing-www_dailymotion_com_video_x64c56w_164.mp4	dunking	group2
yt-zLZ4NEUf9tM_19.mp4	dunking	group3
bing-www_dailymotion_com_video_x64hzm7_8.mp4	dunking	group4
flickr-132148318@N02-26685719802_3.mp4	dunking	group5
yt-mH-yEUYOzYY_7.mp4	dunking	group1
yt-Wr5vs_0Iypw_161.mp4	typing	group4
yt-PaxmJhMoP3w_87.mp4	typing	group5
yt-3E02UEHdoZ4_752.mp4	typing	group1
yt-SC9QYt7AKTU_7.mp4	typing	group2
yt-4GDusA21cEA_170.mp4	typing	group3
yt-be7r-ha8BpA_1045.mp4	typing	group4
wc-TAGpcap1KdAS_212.mp4	smiling	group4
yt-mL7eEdD-PNY_33.mp4	smiling	group5
ddXFaMgWqAg_196.mp4	smiling	group1
AWfiZJsMWQg_99.mp4	smiling	group2
yt-_6j2NXrB-zE_28.mp4	dripping	group3
yt-Q5Mfl5NdT7g_3.mp4	dripping	group4
4_D1iUb87uE_15.mp4	dripping	group5
yt-K-iCphzt_RE_17.mp4	dripping	group1
yt-foGMTdxewBI_43.mp4	dripping	group2
flickr-lamujuri-10653517683_4.mp4	stomping	group1
yt-mOQJwaPQbMg_5.mp4	stomping	group2
yt-JtR6WZXT2kU_8.mp4	stomping	group3
yt-v9WGfC67DPk_50.mp4	stomping	group4
yt-aiDGx4AN8J0_9.mp4	scratching	group1
yt-mWlx1SIXl5M_850.mp4	scratching	group2
yt-wIZprsJwxBM_298.mp4	scratching	group3
yt-uSHBdUi8_V0_24.mp4	scratching	group4
yt-wUqpCtBOFBA_89.mp4	scratching	group5
yt-jsG6vM9Lkoc_318.mp4	scratching	group1
yt-yB7mPODPTVw_74.mp4	scratching	group2
yt-M5qZo3CUXYE_27.mp4	scratching	group3
yt-EOspahHAnV4_85.mp4	scratching	group4
yt-m8HxO_-RRq0_127.mp4	scratching	group5
8J_zE6r82MY_71.mp4	scratching	group1
yt-XA6RBioito4_18.mp4	howling	group3
yt-1_xoCNmTn3Y_1.mp4	howling	group4
yt-wLylWnZs3z0_27.mp4	howling	group5
yt-MyL1VlXiZa4_25.mp4	howling	group1
yt-9pUeQix6EW8_7.mp4	twisting	group4
wc-AyT9mzwZsu0T_14.mp4	twisting	group5
wc-PX_MIe5L43_3_16.mp4	twisting	group1
wc-PqINyFk_ku4u_18.mp4	twisting	group2
yt-6_SgWsPne7M_11.mp4	vacuuming	group1
yt-Wmh9ezFQwPg_3.mp4	vacuuming	group2
yt-7tLvK2IEwRM_4.mp4	vacuuming	group3
yt-etQaTgGOhR4_69.mp4	vacuuming	group4
yt--xKSTYy9mcA_54.mp4	vacuuming	group5
yt-5Mnpi51EFok_77.mp4	overflowing	group5
yt-MNo__ov96eI_22.mp4	overflowing	group1
yt-t9sowxGR_s4_1.mp4	overflowing	group2
yt-D6fhzH21T_E_26.mp4	overflowing	group3
yt-ebajhZwlVJM_32.mp4	submerging	group1
yt-2y6A9DJPsDU_65.mp4	submerging	group2
yt-ZCHoBFItaxw_9.mp4	submerging	group3
yt-0buqUbXVTn8_48.mp4	submerging	group4
yt-4wYTkhggZNM_90.mp4	submerging	group5
yt-T4GFfVaHxFY_16.mp4	submerging	group1
yt-H611SOb1T78_189.mp4	submerging	group2
flickr-evananderica-2662125519_8.mp4	submerging	group3
yt-nlfwzxlwRfk_12.mp4	shoveling	group1
yt-Sz5GUMVi46A_1.mp4	shoveling	group2
yt-z16pdVTZK1o_3.mp4	shoveling	group3
yt-B8Sy53C6Pxw_8.mp4	shoveling	group4
yt-26obL-Z5obg_131.mp4	sailing	group5
yt-qsyDLtXcyHc_8.mp4	sailing	group1
yt-8y7Xhp2_2e0_168.mp4	sailing	group2
yt-Z8kKaMQMTdM_173.mp4	sailing	group3
yt-Dwgpjoikt84_122.mp4	welding	group4
yt-BQixB0mumIk_169.mp4	welding	group5
yt-osdlC1buTaM_4.mp4	welding	group1
yt-Dwgpjoikt84_71.mp4	welding	group2
yt-WGxmmrlfdgI_10.mp4	welding	group3
yt-F3B1i_Yt8_o_20.mp4	flowing	group3
yt-wEbfIR14zZ8_7.mp4	flowing	group4
yt-44ip3uFe4YM_30.mp4	flowing	group5
yt-wrfAMDCg93Y_8.mp4	flowing	group1
yt-HwEfWfFJhRo_126.mp4	flowing	group2
yt-d8svprEgK4s_14.mp4	chasing	group3
yt-EcOYbXulEpI_139.mp4	assembling	group4
yt-s2PWkCdT-TM_258.mp4	assembling	group5
yt-zh2yLr-o_8A_953.mp4	assembling	group1
yt-dLTag3L1w94_566.mp4	assembling	group2
yt-NVYfkMFUxMk_466.mp4	assembling	group3
yt-CAeQzlUyq38_352.mp4	assembling	group4
yt-S6N5FyjSFZE_4.mp4	assembling	group5
yt-x7TqP8l4lCA_39.mp4	assembling	group1
yt-8fQ9LaF8U10_382.mp4	assembling	group2
yt-R6a0Jzo_u1Y_254.mp4	assembling	group3
yt-mdLT282PVbE_6.mp4	assembling	group4
yt-IyxCMODHSSE_29.mp4	assembling	group5
yt-v1PFy5uHQp0_14.mp4	assembling	group1
yt-P8vJa4YVcGU_488.mp4	assembling	group2
yt-e1RAhIW6WAs_535.mp4	assembling	group3
yt--v_iMUMMX6g_39.mp4	laughing	group1
yt-QiJyOUkuo38_6.mp4	laughing	group2
yt-FbCVXEJicis_5.mp4	laughing	group3
yt-4sSV4iIs8gQ_55.mp4	laughing	group4
yt-lkpfs_4qAGE_50.mp4	laughing	group5
yt-NJP0Hg8Wj5k_1.mp4	jumping	group4
yt-bl9EuWKeVmY_6.mp4	jumping	group5
yt--K_uevUt2V8_4.mp4	jumping	group1
b3TCugtX0h0_108.mp4	jumping	group2
yt-PvWkOmfZuSY_4.mp4	jumping	group3
yt-be6x_357tjE_41.mp4	lecturing	group1
yt-o_Hakzj8PRg_2864.mp4	lecturing	group2
yt-UmLeGNcqouI_718.mp4	lecturing	group3
yt-cgYmOmMzn98_103.mp4	lecturing	group4
yt-Id-f63kUHsE_20.mp4	lecturing	group5
yt-xvIZtEVkebk_462.mp4	lecturing	group1
yt-w_C-15eJeCQ_191.mp4	unloading	group5
yt-qHUewJuLW4o_19.mp4	unloading	group1
Nh81j72Utbs_5.mp4	unloading	group2
yt-SS7pSyb0_d0_32.mp4	unloading	group3
yt-2IN85w8ptmM_51.mp4	unloading	group4
yt-uE9XoCLZlFo_1.mp4	object	group4
yt-VrEuTDQxtD0_226.mp4	frying	group3
yt-HuU5L5dVpdY_112.mp4	frying	group4
yt-k-MRlbCOzZU_163.mp4	frying	group5
yt-K7viJXt9vX8_143.mp4	frying	group1
yt-icd9UxxxeW0_255.mp4	frying	group2
yt-FLMdajcbjcg_35.mp4	rinsing	group5
yt-aD-EAuBdpUo_163.mp4	rinsing	group1
yt-LsCCAQ8BRO8_7.mp4	rinsing	group2
yt-Fm97IY0Z2LU_110.mp4	rinsing	group3
yt-4qU-6TEW06E_38.mp4	rinsing	group4
yt-Fm97IY0Z2LU_79.mp4	rinsing	group5
yt-X6ivH9SqGu8_306.mp4	rinsing	group1
yt-HwZFMTZ7Xko_35.mp4	playing+music	group2
yt-VbKGc8N_29.mp4	playing+music	group3
yt-sde4IKBgBMw_21.mp4	playing+music	group4
yt-rafmq6Ydoc8_15.mp4	playing+music	group5
yt-hLNq_Qp9J70_36.mp4	emptying	group1
yt-Xs-YKSogfak_24.mp4	emptying	group2
yt-yJmHtBFyhH4_15.mp4	emptying	group3
yt-BW6jWEVbxxk_4.mp4	emptying	group4
yt-5DD4XtHSA9Q_171.mp4	emptying	group5
yt-VjTiMtjdjTw_103.mp4	teaching	group5
yt-Bx2kLEUuN0E_456.mp4	teaching	group1
yt-bTcbsBET7gc_270.mp4	teaching	group2
yt-fk-z6WCvjjA_3.mp4	teaching	group3
yt-Ryb0K9lGPrg_5.mp4	clapping	group2
yt-IxUQZ_1JuFs_35.mp4	clapping	group3
yt-IigHVUksnw8_7.mp4	clapping	group4
yt-8N5UuN5WQcY_72.mp4	clapping	group5
yt-kQpE9L-fsNE_55.mp4	clapping	group1
yt-5MyvZYFlc9g_125.mp4	clapping	group2
yt-yQrDeFlFmfM_138.mp4	clapping	group3
yt-0Zze3Ff12Ys_58.mp4	clapping	group4
yt-P2RwcXMKIbQ_1.mp4	clapping	group5
yt-5IEO9Gn5fZ4_59.mp4	clapping	group1
yt-JXmyvkbRYk4_5.mp4	clapping	group2
yt-LGwEki4ghNw_69.mp4	clapping	group3
yt-ycQy_fHCK-U_8.mp4	drinking	group3
yt-rPYBHkUEwwc_10.mp4	drinking	group4
yt-v8e_DlCsP4w_10.mp4	drinking	group5
yt-zlbtESb7Fcw_28.mp4	drinking	group1
yt-5rIpe3xc5rQ_18.mp4	drinking	group2
yt-w_e3sxIzepA_115.mp4	telephoning	group5
yt-3EZOeAbiMQE_10.mp4	telephoning	group1
yt-w_e3sxIzepA_27.mp4	telephoning	group2
yt-C0iWlRWU21o_5.mp4	telephoning	group3
yt-6xXEMHBQ08A_28.mp4	telephoning	group4
yt-VMUSo8E_Fj8_171.mp4	resting	group2
yt-9t5-3Qe_t9A_591.mp4	resting	group3
yt--DXkjCUzThU_413.mp4	resting	group4
yt-ILARvS15SDQ_741.mp4	resting	group5
yt-gMqeZkpA_1Q_61.mp4	combing	group2
yt-HwGg4-zeWi8_364.mp4	combing	group3
yt-KM_SJx8CMGc_10.mp4	combing	group4
yt-5fnd__rpWeE_396.mp4	combing	group5
yt-9T99N7Cvi_o_112.mp4	combing	group1
yt-2LCHVTVwJ5E_235.mp4	combing	group2
yt-7v3kHYBe7-E_8.mp4	combing	group3
yt-uX7qYKQm_pg_277.mp4	combing	group4
yt-f9iXELY0EJ0_344.mp4	combing	group5
yt-7Ya-rGPO8cM_159.mp4	combing	group1
yt-5zcm2aYFYHw_49.mp4	climbing	group1
yt-rB3YVZvA78w_20.mp4	climbing	group2
yt-rslgzryFIGk_71.mp4	climbing	group3
yt-o0Hbe7kcPps_70.mp4	climbing	group4
yt-GWO7FHN1Jb4_142.mp4	climbing	group5
yt-2U5u3lLJx5M_7.mp4	climbing	group1
yt-J1dw4AznwmQ_7.mp4	climbing	group2
yt-iKe-0YNR5Eo_164.mp4	climbing	group3
yt-xrWo3lnbshw_80.mp4	climbing	group4
yt-ic9iGSfe1iA_3.mp4	climbing	group5
yt-LGjuqDnv9s8_5.mp4	peeling	group3
yt-fIEGqReekCM_10.mp4	peeling	group4
yt-_68FWLGgPYE_25.mp4	peeling	group5
yt-Z1ozMh4szTk_13.mp4	peeling	group1
yt--cAfxH1WnPo_3.mp4	swimming	group1
yt-jeVeQBuzbEQ_120.mp4	swimming	group2
yt--I4Ggi6-QOE_23.mp4	swimming	group3
yt-xSGPe0KemD4_384.mp4	swimming	group4
yt-hvuC_2YXsTQ_159.mp4	erupting	group1
yt-cG2qDR5ka5w_119.mp4	erupting	group2
wc-DgBY_btLlgBC_19.mp4	erupting	group3
yt-he_RSdeVinA_68.mp4	erupting	group4
yt-hvuC_2YXsTQ_73.mp4	erupting	group5
yt-fymgyhmYnMI_76.mp4	chewing	group5
yt-8QCcmqaEMPI_16.mp4	chewing	group1
yt-AiXq1oDrEXI_123.mp4	chewing	group2
yt-HMAa2QbfFPI_216.mp4	chewing	group3
yt-SRozDkhwx28_1463.mp4	chewing	group4
yt-SRcIvTQcmOk_62.mp4	chewing	group5
yt-rIQoRErqnlI_17.mp4	chewing	group1
yt-aiwDdJm1ek8_90.mp4	chewing	group2
yt-Ozx_f0a0ZDI_32.mp4	chewing	group3
yt-fymgyhmYnMI_557.mp4	chewing	group4
yt-sPhtPyQM00c_106.mp4	chewing	group5
yt-nE8YJOhW4e4_171.mp4	chewing	group1
yt-146gReE6xKw_379.mp4	chewing	group2
yt-XYULt48onn4_6.mp4	chewing	group3
yt-6aqg1P9YqR8_38.mp4	chewing	group4
yt-JQOHHL30Y54_101.mp4	chewing	group5
yt-F2x6e7e7cAE_70.mp4	chewing	group1
yt-GWlwb2QsxIA_48.mp4	chewing	group2
yt-QQPv17nfR_E_2.mp4	squatting	group3
yt-SgiTZNjCPCo_19.mp4	squatting	group4
SAiA2MWgCWE_5.mp4	squatting	group5
yt-FsXOl6JjzSY_15.mp4	squatting	group1
yt-93qaq7zWjyo_246.mp4	snowing	group1
yt-oT4Bq8zYN4E_42.mp4	snowing	group2
yt-V4Oosy-ZtGY_193.mp4	snowing	group3
yt-1sn8u-rQRas_7.mp4	snowing	group4
BsNCrwV7d8Q_9.mp4	floating	group3
yt-N4tt7ZhANDg_21.mp4	floating	group4
3y6RUJrI0j8_35.mp4	floating	group5
2RTDFkjD6vI_93.mp4	floating	group1
yt-bZfmqTZ-d2k_112.mp4	floating	group2
10zlWVJ5aRw_5.mp4	floating	group3
yt-bWXohhodbjg_86.mp4	planting	group4
yt-lfDIg8kaXhA_169.mp4	planting	group5
yt-WRBmpC-RxIc_678.mp4	planting	group1
yt-rZA9zXR-A6s_426.mp4	planting	group2
yt-GBqXIFjZf8w_28.mp4	wrapping	group4
yt-T9Vwt7wFvPk_100.mp4	wrapping	group5
yt-H45g6700wbc_159.mp4	wrapping	group1
yt--wYgjXsc1XQ_106.mp4	wrapping	group2
yt-H3EadcgKySM_58.mp4	wrapping	group3
yt-x6tYi0lRGqU_114.mp4	wrapping	group4
yt-fQgLKiz2tuM_14.mp4	drumming	group2
yt-AHbFln6blfE_36.mp4	drumming	group3
yt-cAFx29wS_xo_130.mp4	drumming	group4
yt-iAQ98zgVlds_97.mp4	drumming	group5
yt-BKkZUSowoxg_59.mp4	drumming	group1
yt-ycfVJyrFgB4_15.mp4	drumming	group2
yt-WCT9dyz0-gQ_36.mp4	drumming	group3
yt-sTBOjPxix5c_1072.mp4	gardening	group5
ga8dBJH_qK8_765.mp4	gardening	group1
yt-ObT9gF8E_tU_250.mp4	gardening	group2
yt-s5YONFy3vb4_46.mp4	gardening	group3
yt-2XRGfGc0q44_37.mp4	gardening	group4
yt-HwEfWfFJhRo_73.mp4	watering	group2
yt-VyVvEvP6MRM_124.mp4	watering	group3
yt-lgRDsLvpqNY_11.mp4	watering	group4
yt-oASqBTM-5fw_73.mp4	watering	group5
wc-6or3Gl2Fif0m_13.mp4	watering	group1
yt-7bSTxOajpjc_58.mp4	sitting	group5
yt-Ol4xuEA8xQc_776.mp4	sitting	group1
wc-__wCAtivIDG3_93.mp4	sitting	group2
yt-IOA_DhIDXi8_5.mp4	sitting	group3
yt--jzScB82vKI_90.mp4	sewing	group4
yt-fnE8kgUHUMI_64.mp4	sewing	group5
yt--jzScB82vKI_212.mp4	sewing	group1
yt-mRvsz7x-q9g_90.mp4	sewing	group2
X-D3lUv-atE_376.mp4	sewing	group3
yt-GI8BEHw2Lq8_3.mp4	diving	group3
yt-auGMEMsCRJI_470.mp4	diving	group4
yt-ujTY1igjc3E_2.mp4	diving	group5
yt-fjOsq03OC2c_188.mp4	diving	group1
yt-VdS-PZIDSlM_149.mp4	diving	group2
yt-xnEuj-JKmqQ_134.mp4	diving	group3
yt-T_qmGKyeKNU_32.mp4	diving	group4
yt-9yxWUrtQJnw_11.mp4	diving	group5
zr0tzAC2XHk_334.mp4	screwing	group4
yt-zr0tzAC2XHk_417.mp4	screwing	group5
yt-2pRKCSgdXXU_30.mp4	screwing	group1
yt-alGXD2Drh_g_19.mp4	screwing	group2
yt-c5KPuyzO-50_4.mp4	squinting	group1
yt-We5fHu4czbc_12.mp4	squinting	group2
yt-Z_irN6cNiD4_148.mp4	squinting	group3
yt-PP93D7b7Ni4_10.mp4	squinting	group4
yt-Tn563IPZfg4_55.mp4	stirring	group2
yt-eVAlSjH8E8k_127.mp4	stirring	group3
yt-9CUR6mjzaiY_85.mp4	stirring	group4
yt-0aHV3uU8xFY_75.mp4	stirring	group5
yt-Ud9uqaeHtY4_302.mp4	stirring	group1
yt-l_pvPAznG1A_20.mp4	stirring	group2
yt-XPRNMelf5Fs_235.mp4	stirring	group3
yt-gaXgXGEanCk_140.mp4	stirring	group4
yt-7Fyu2vr7zbA_31.mp4	smelling	group2
yt-y2RUPYKfBZs_12.mp4	smelling	group3
yt-qycUhA3Isjg_76.mp4	smelling	group4
yt-Hs5HF3mTQ7A_9.mp4	smelling	group5
yt-Faxdis4m3Fw_9.mp4	dining	group1
yt-FDMROdv8N0A_118.mp4	dining	group2
yt-E2Klz_wBAf8_285.mp4	dining	group3
yt-PQYnj2BR17I_16.mp4	dining	group4
yt-bH4nJibL4Jo_164.mp4	filling	group4
yt-ZzC953ahaxs_195.mp4	filling	group5
yt_R-JarqKC4X8nM_4.mp4	filling	group1
yt-EvKV7iY1_HM_193.mp4	filling	group2
yt-gC3my54_ChQ_58.mp4	filling	group3
ux8Mvi8P16k_168.mp4	interviewing	group1
yt-TFzaqepOKQ4_13.mp4	interviewing	group2
yt-n_eO-7KedAE_21.mp4	interviewing	group3
yt-b7bIulV49DQ_81.mp4	interviewing	group4
c5iVM3LI6kI_252.mp4	interviewing	group5
yt-ZmoUDsP2y40_8.mp4	lifting	group1
yt-Zn0YwrsCFOQ_44.mp4	lifting	group2
yt-ZTAaH5XbtfE_3.mp4	lifting	group3
yt-6KJ_yZR-Jco_14.mp4	lifting	group4
yt-O4wUEZwHLyI_114.mp4	lifting	group5
yt-xCh0LI9VKeI_28.mp4	jogging	group3
yt-MIDWkOZcQUs_72.mp4	jogging	group4
yt-QOPuhPO1hkk_27.mp4	jogging	group5
yt-th8otDDjMR8_3.mp4	jogging	group1
yt-AjyR9--Mx3A_44.mp4	jogging	group2
yt-CNq5mTA8oXY_176.mp4	cheering	group5
yt-d4ZLWk1Z19w_35.mp4	cheering	group1
yt-1Xbcf0BPT-g_57.mp4	cheering	group2
yt-H-2Vvouw9VI_85.mp4	cheering	group3
yt-16eN45838LU_255.mp4	cheering	group4
yt-4-u4Fw_J_q8_45.mp4	cheering	group5
yt-J8E_BpSJMpk_5.mp4	cheering	group1
yt-zKnjBBYWe90_369.mp4	cheering	group2
yt-oPq1uvbw-lQ_62.mp4	cheering	group3
yt-9Z9-RT-ysEE_85.mp4	cheering	group4
yt-i4kSCZ8rNC0_11.mp4	cheering	group5
yt-GjFQxAklviE_25.mp4	cheering	group1
yt-kP7VNn9QIo4_53.mp4	playing+sports	group2
1y-EvnfGO9Y_70.mp4	playing+sports	group3
yt-Xs7TCzdnUJQ_79.mp4	playing+sports	group4
yt-cM5PvgE7aJs_243.mp4	playing+sports	group5
yt-hWXr5bv2_uA_48.mp4	bulldozing	group2
yt-J2PiBa1MXI0_210.mp4	hanging	group2
yt-qE70lj3-A78_228.mp4	hanging	group3
yt-EBuE7GbFw7U_180.mp4	hanging	group4
yt-158C6xUMi5Y_75.mp4	hanging	group5
yt-utYnOeoj2Rw_3.mp4	hanging	group1
yt-Ilr77XzakaY_95.mp4	stretching	group4
yt-fryIS5Itzig_124.mp4	stretching	group5
yt-_zDYi2P-QxY_128.mp4	stretching	group1
yt-R0gFQo85cAE_5.mp4	stretching	group2
yt-lCb_efvJcdE_5.mp4	stretching	group3
Pz_NXxhQCJc_70.mp4	stretching	group4
yt-hMyqUMAbFAk_303.mp4	stretching	group5
yt-XBAU3cq0rZs_150.mp4	stretching	group1
yt-AOP7QYQntPI_28.mp4	sprinkling	group3
yt-9PTQ4U4oPUU_243.mp4	sprinkling	group4
yt-YOLaQ53ooks_195.mp4	sprinkling	group5
yt-n12iRXTksXA_65.mp4	sprinkling	group1
yt-5AI_SyK5sg8_112.mp4	sprinkling	group2
yt-sGckFFOLO30_164.mp4	descending	group2
yt-IdhdCU1HQ30_50.mp4	descending	group3
yt-9aKqMX9IHPg_242.mp4	descending	group4
yt-XF0fyyFEgWo_280.mp4	descending	group5
G5lrDxJJzfI_2.mp4	descending	group1
yt-CEQnXB0LxQU_278.mp4	descending	group2
SPNvf6JCjGw_123.mp4	descending	group3
yt-1RVw8p6Dw2Q_20.mp4	descending	group4
yt_R-lST38EdfMMQ_5.mp4	descending	group5
w-Nhc-DgaYI_1.mp4	descending	group1
yt-hRAqAwRhmwE_58.mp4	descending	group2
yt-T7RmOAme5dU_213.mp4	descending	group3
yt-mWL9DHq4eRI_501.mp4	descending	group4
yt-ThT8utBaywI_68.mp4	removing	group4
yt-bhiGMKSAz2g_370.mp4	removing	group5
yt-A1XT1fT1c8w_24.mp4	removing	group1
yt-BG-G7m5wLZ4_94.mp4	removing	group2
yt-Ojy5TMPX8_Q_165.mp4	removing	group3
yt-lGQ3wMI5-Yg_140.mp4	removing	group4
yt-Dj42sI_Z-kQ_38.mp4	removing	group5
yt-wVMhACNFF-M_154.mp4	removing	group1
yt-7i9RoM8w7jM_4.mp4	mopping	group5
yt-fQGoTMausn8_88.mp4	mopping	group1
yt-CR86bVrRwfo_13.mp4	mopping	group2
yt-VabNGLL9gVc_52.mp4	mopping	group3
yt-lazG9z4VQAw_99.mp4	cleaning	group1
yt-STL3ejY9u_Q_73.mp4	cleaning	group2
yt-mJzkLd3Mr_c_35.mp4	cleaning	group3
yt-WhQMF3WM0Ig_29.mp4	cleaning	group4
yt-D9iwtEHx8M0_20.mp4	cleaning	group5
yt-Uv0dt_-fWJU_40.mp4	cleaning	group1
yt-w5lh_rKyKtE_21.mp4	cleaning	group2
yt-T2CzKcU8pHo_17.mp4	cleaning	group3
yt-kA0ybjmoiMc_284.mp4	cleaning	group4
yt-c5IgOXX8YZ0_24.mp4	cleaning	group5
-IkGMlLHrOI_108.mp4	steering	group2
JApTAOdfunE_1251.mp4	steering	group3
yt-YEiNSML5iiQ_18.mp4	steering	group4
yt-XpM1Jtwlvvk_42.mp4	steering	group5
yt-etF_WUW5D68_3.mp4	snapping	group1
yt-lEPoNlKWibA_1.mp4	snapping	group2
yt-CJeyOFsd3lg_80.mp4	snapping	group3
yt-V4ptcLegCiw_161.mp4	snapping	group4
yt-bD1U6bo-6bE_465.mp4	snapping	group5
yt-JiOoUOoytos_39.mp4	snapping	group1
yt-h8wy6x6oytA_25.mp4	pulling	group4
yt-PCSXJ5YB_AE_3.mp4	pulling	group5
yt-tMP5WhHMtWE_55.mp4	pulling	group1
yt--DS6U40wbF0_70.mp4	pulling	group2
wc-WgOBK5IL7vex_4.mp4	pulling	group3
yt-JWedZ-zeqgQ_52.mp4	flipping	group1
yt-r4EyRdL-z7o_100.mp4	flipping	group2
yt-4x2eUikn9rw_212.mp4	flipping	group3
yt-JLXUWZPY-xA_88.mp4	flipping	group4
yt-49uKOBs2wLQ_45.mp4	flipping	group5
yt-Y3pi1bgUwIg_78.mp4	slicing	group3
yt-0YZTgLdw-CA_322.mp4	slicing	group4
yt-lADkWM79teI_18.mp4	slicing	group5
yt-8gCfc-o3pyk_85.mp4	slicing	group1
yt-J_FnFAl1uL0_143.mp4	speaking	group5
dwi2oPzQ1Wo_48.mp4	speaking	group1
yt-LB9LoYfH_EA_15.mp4	speaking	group2
9smWynsk6sI_158.mp4	speaking	group3
yt-JG2OY_7B-gI_537.mp4	boxing	group5
yt-6MwA-jx56AQ_612.mp4	boxing	group1
yt-Pinnv3-3GFU_452.mp4	boxing	group2
yt-y3tyx6cZjmA_412.mp4	boxing	group3
yt-Rybd-sKJFz0_78.mp4	boxing	group4
yt-jUGt_Byqczw_599.mp4	boxing	group5
xTlFOCRvy68_1564.mp4	boxing	group1
yt-H2ce6U0SbVA_542.mp4	boxing	group2
yt-qiPhBL4lBr0_44.mp4	boxing	group3
yt-mQESmS4uqRU_208.mp4	boxing	group4
yt-z68VLDDCFdw_93.mp4	boxing	group5
yt-IT741UWKVzg_34.mp4	boxing	group1
yt-eLQydFSMGCU_75.mp4	boxing	group2
yt-kKRGgUhVRzc_74.mp4	boxing	group3
3WAnGcPubBY_179.mp4	boxing	group4
yt-zRkzk1Y1eoU_50.mp4	boxing	group5
3WAnGcPubBY_143.mp4	boxing	group1
yt-VypeVQ7gJ_k_578.mp4	boxing	group2
yt-12WvjZ36dmU_4.mp4	tripping	group2
yt-7n_ndwObq_54.mp4	tripping	group3
yt-xqjVM0Vj4mI_161.mp4	tripping	group4
yt-patyDyMQU8M_4.mp4	tripping	group5
yt-cgwHIb9LAFc_336.mp4	human	group4
_9v_wUywaAA_35.mp4	human	group5
_6qAy77ODUI_175.mp4	human	group1
yt-H5LQq4MPIao_660.mp4	human	group2
yt-i1h9ZiYZ86U_28.mp4	human	group3
IrGYVLkWeQs_9.mp4	human	group4
yt--RhNquKdM0M_1183.mp4	skiing	group4
yt-xTxDfoAAFZc_6.mp4	skiing	group5
yt-14tjqjjjAEI_15.mp4	skiing	group1
yt-rlVzHENWufE_61.mp4	skiing	group2
yt-9qXwehMoX7o_50.mp4	skiing	group3
wc-lItGMdwvEd_l_7.mp4	eating	group1
wc-ZZxbTv7oc5DQ_10.mp4	eating	group2
yt-2i53vKte7SA_117.mp4	eating	group3
yt-cILZ_cB3_so_73.mp4	eating	group4
bing-www_cnn_com_2015_04_20_living_steak-eating-contest-molly-schuyler-feat_index_html_1.mp4	eating	group5
yt-2IxVZeiSv3g_28.mp4	eating	group1
yt-JxqSboqaUPY_5.mp4	swinging	group3
yt-stHEfjnm6Rw_6.mp4	swinging	group4
yt-Uih643A1YtA_110.mp4	swinging	group5
yt-ORE2V_VvOpg_67.mp4	swinging	group1
yt-CXn1PGH67_s_20.mp4	swinging	group2
yt-_Hnr82bYGEQ_103.mp4	swinging	group3
yt-hZxbKZ1WCVg_24.mp4	swinging	group4
yt_R-SwXr0ScjD9o_20.mp4	closing	group1
yt-8aJDzfAaArQ_75.mp4	closing	group2
yt_R-JaY8f33fOCw_25.mp4	closing	group3
yt-11S5tcT2Tm0_254.mp4	closing	group4
yt-AJypa57HKqM_28.mp4	closing	group5
yt-ZE8Af60eNsI_15.mp4	closing	group1
yt-jNfXfyipaMc_155.mp4	closing	group2
yt-V_2XgfjJfeQ_67.mp4	closing	group3
yt-31WwM4UgsVI_322.mp4	closing	group4
yt-Ev39pXXfr1Y_152.mp4	giggling	group4
yt-s0lPpn3TAEo_90.mp4	giggling	group5
yt-rlEPywo5BEQ_36.mp4	giggling	group1
yt-zhQ32_OayBQ_39.mp4	giggling	group2
yt-EFrazkRaYbs_21.mp4	giggling	group3
yt-4wjGeLyvfjY_223.mp4	hammering	group3
yt-WpLgDX6Yw_s_20.mp4	hammering	group4
yt-Kabm8kuBnFo_27.mp4	hammering	group5
yt-giRwl4yChlw_9.mp4	hammering	group1
yt-6vkiJedss6g_5.mp4	hammering	group2
yt-yk3vAySVlDw_30.mp4	hammering	group3
yt-xgqx7tH92-c_6.mp4	hammering	group4
yt-7e6Z9QQieAk_183.mp4	hammering	group5
yt-xnqqB-leeaQ_128.mp4	carrying	group2
yt-urJgH6tpfkU_204.mp4	carrying	group3
yt-xQilXyNKsBw_42.mp4	carrying	group4
yt-R-SETZtYWaA_336.mp4	carrying	group5
yt-waWM9vAfsIw_116.mp4	carrying	group1
yt-Ek1jcvett9E_33.mp4	carrying	group2
